game_id,season,week,away,home,espn_event_id,fpi_home_prob,fpi_raw_home,fpi_raw_away,matchup_quality,fetched_at
2019_07_ARI_NYG,2019,7,ARI,NYG,401127974,0.54847,54.649,44.99,9.585,2026-08-26T15:01:05Z
2019_07_BAL_SEA,2019,7,BAL,SEA,401127985,0.64242,64.058,35.656,92.085,2026-08-26T15:01:05Z
2019_07_HOU_IND,2019,7,HOU,IND,401127951,0.46264,46.093,53.537,59.44,2026-08-26T15:01:05Z
2019_07_JAX_CIN,2019,7,JAX,CIN,401127945,0.42691,42.545,57.114,7.154,2026-08-26T15:01:05Z
2019_07_KC_DEN,2019,7,KC,DEN,401127902,0.3608,35.976,63.735,77.837,2026-08-26T15:01:05Z
2019_07_LAC_TEN,2019,7,LAC,TEN,401127979,0.60369,60.177,39.505,62.095,2026-08-26T15:01:05Z
2019_07_LA_ATL,2019,7,LA,ATL,401127940,0.50607,50.407000000000004,49.197,67.656,2026-08-26T15:01:05Z
2019_07_MIA_BUF,2019,7,MIA,BUF,401127942,0.91118,91.053,8.876000000000001,38.892,2026-08-26T15:01:05Z
2019_07_MIN_DET,2019,7,MIN,DET,401127947,0.36898,36.789,62.915,63.276,2026-08-26T15:01:05Z
2019_07_NE_NYJ,2019,7,NE,NYJ,401127894,0.14585,14.568,85.315,52.583,2026-08-26T15:01:05Z
2019_07_NO_CHI,2019,7,NO,CHI,401127982,0.59732,59.540000000000006,40.138,76.2,2026-08-26T15:01:05Z
2019_07_OAK_GB,2019,7,OAK,GB,401127949,0.72137,71.976,27.801,49.24,2026-08-26T15:01:05Z
2019_07_PHI_DAL,2019,7,PHI,DAL,401127987,0.62932,62.745,36.958,68.169,2026-08-26T15:01:05Z
2019_07_SF_WAS,2019,7,SF,WAS,401127977,0.21777,21.739,78.086,43.23,2026-08-26T15:01:05Z
2019_08_ARI_NO,2019,8,ARI,NO,401128046,0.83657,83.54700000000001,16.322,52.707,2026-08-26T15:01:05Z
2019_08_CAR_SF,2019,8,CAR,SF,401128050,0.70652,70.486,29.279,50.202,2026-08-26T15:01:05Z
2019_08_CIN_LA,2019,8,CIN,LA,401127912,0.79297,79.16499999999999,20.669,38.067,2026-08-26T15:01:05Z
2019_08_CLE_NE,2019,8,CLE,NE,401127895,0.85094,84.993,14.888000000000002,61.727,2026-08-26T15:01:05Z
2019_08_DEN_IND,2019,8,DEN,IND,401128051,0.63649,63.464,36.245,44.7,2026-08-26T15:01:05Z
2019_08_GB_KC,2019,8,GB,KC,401128073,0.50782,50.58200000000001,49.024,74.462,2026-08-26T15:01:05Z
2019_08_LAC_CHI,2019,8,LAC,CHI,401128039,0.64361,64.178,35.537,49.645,2026-08-26T15:01:05Z
2019_08_MIA_PIT,2019,8,MIA,PIT,401128074,0.90519,90.45,9.474,27.556,2026-08-26T15:01:05Z
2019_08_NYG_DET,2019,8,NYG,DET,401128042,0.78792,78.658,21.172,24.465,2026-08-26T15:01:05Z
2019_08_NYJ_JAX,2019,8,NYJ,JAX,401128045,0.75715,75.567,24.238,15.171,2026-08-26T15:01:05Z
2019_08_OAK_HOU,2019,8,OAK,HOU,401128043,0.81481,81.36,18.491,47.698,2026-08-26T15:01:05Z
2019_08_PHI_BUF,2019,8,PHI,BUF,401128037,0.46985,46.808,52.815999999999995,52.274,2026-08-26T15:01:05Z
2019_08_SEA_ATL,2019,8,SEA,ATL,401128035,0.40926,40.792,58.88099999999999,53.352,2026-08-26T15:01:05Z
2019_08_TB_TEN,2019,8,TB,TEN,401128048,0.49273,49.079,50.527,73.546,2026-08-26T15:01:05Z
2019_08_WAS_MIN,2019,8,WAS,MIN,401127905,0.91669,91.608,8.325000000000001,49.455,2026-08-26T15:01:05Z
2019_09_CHI_PHI,2019,9,CHI,PHI,401128082,0.62443,62.255,37.444,53.019,2026-08-26T15:01:05Z
2019_09_CLE_DEN,2019,9,CLE,DEN,401128088,0.59945,59.753,39.926,29.106,2026-08-26T15:01:05Z
2019_09_DAL_NYG,2019,9,DAL,NYG,401128091,0.19209,19.179,80.667,44.112,2026-08-26T15:01:05Z
2019_09_DET_OAK,2019,9,DET,OAK,401128085,0.56555,56.358,43.294,28.395,2026-08-26T15:01:05Z
2019_09_GB_LAC,2019,9,GB,LAC,401128090,0.42871,42.724000000000004,56.933,64.896,2026-08-26T15:01:05Z
2019_09_HOU_JAX,2019,9,HOU,JAX,401127936,0.31914,31.832,67.91199999999999,39.347,2026-08-26T15:01:05Z
2019_09_IND_PIT,2019,9,IND,PIT,401128083,0.49619,49.422,50.181,35.718,2026-08-26T15:01:05Z
2019_09_MIN_KC,2019,9,MIN,KC,401128079,0.40531,40.399,59.275999999999996,88.726,2026-08-26T15:01:05Z
2019_09_NE_BAL,2019,9,NE,BAL,401127899,0.3754,37.427,62.273,88.618,2026-08-26T15:01:05Z
2019_09_NYJ_MIA,2019,9,NYJ,MIA,401128080,0.41974,41.833,57.830999999999996,3.021,2026-08-26T15:01:05Z
2019_09_SF_ARI,2019,9,SF,ARI,401127908,0.20849,20.814,79.01899999999999,63.209,2026-08-26T15:01:05Z
2019_09_TB_SEA,2019,9,TB,SEA,401128087,0.65205,65.023,34.698,64.03,2026-08-26T15:01:05Z
2019_09_TEN_CAR,2019,9,TEN,CAR,401128078,0.51251,51.051,48.559000000000005,42.132,2026-08-26T15:01:05Z
2019_09_WAS_BUF,2019,9,WAS,BUF,401128076,0.71366,71.202,28.567999999999998,28.792,2026-08-26T15:01:05Z
2019_10_ARI_TB,2019,10,ARI,TB,401127976,0.71961,71.799,27.976,45.858,2026-08-26T15:01:05Z
2019_10_ATL_NO,2019,10,ATL,NO,401127948,0.77109,76.968,22.849,69.246,2026-08-26T15:01:05Z
2019_10_BAL_CIN,2019,10,BAL,CIN,401127934,0.23431,23.387,76.425,50.324,2026-08-26T15:01:05Z
2019_10_BUF_CLE,2019,10,BUF,CLE,401127939,0.59533,59.34,40.336,37.346,2026-08-26T15:01:05Z
2019_10_CAR_GB,2019,10,CAR,GB,401127944,0.75999,75.85300000000001,23.955000000000002,46.177,2026-08-26T15:01:05Z
2019_10_DET_CHI,2019,10,DET,CHI,401127911,0.67646,67.471,32.269999999999996,33.908,2026-08-26T15:01:05Z
2019_10_KC_TEN,2019,10,KC,TEN,401127981,0.30743,30.667,69.087,97.448,2026-08-26T15:01:05Z
2019_10_LAC_OAK,2019,10,LAC,OAK,401127907,0.49457,49.260999999999996,50.343,37.206,2026-08-26T15:01:05Z
2019_10_LA_PIT,2019,10,LA,PIT,401127989,0.37926,37.811,61.885999999999996,48.957,2026-08-26T15:01:05Z
2019_10_MIA_IND,2019,10,MIA,IND,401127986,0.88477,88.396,11.512,30.332,2026-08-26T15:01:05Z
2019_10_MIN_DAL,2019,10,MIN,DAL,401128041,0.54557,54.358,45.278,88.416,2026-08-26T15:01:05Z
2019_10_NYG_NYJ,2019,10,NYG,NYJ,401127952,0.56364,56.167,43.483,10.012,2026-08-26T15:01:05Z
2019_10_SEA_SF,2019,10,SEA,SF,401127992,0.75394,75.24499999999999,24.558,72.792,2026-08-26T15:01:05Z
2019_11_ARI_SF,2019,11,ARI,SF,401128089,0.85396,85.295,14.587,53.737,2026-08-26T15:01:05Z
2019_11_ATL_CAR,2019,11,ATL,CAR,401128049,0.50682,50.482000000000006,49.123,28.103,2026-08-26T15:01:05Z
2019_11_BUF_MIA,2019,11,BUF,MIA,401128077,0.34946,34.848,64.872,12.524,2026-08-26T15:01:05Z
2019_11_CHI_LA,2019,11,CHI,LA,401128133,0.68358,68.185,31.562,56.865,2026-08-26T15:01:05Z
2019_11_CIN_OAK,2019,11,CIN,OAK,401128092,0.84554,84.449,15.427,27.14,2026-08-26T15:01:05Z
2019_11_DAL_DET,2019,11,DAL,DET,401128052,0.3152,31.44,68.307,51.741,2026-08-26T15:01:05Z
2019_11_DEN_MIN,2019,11,DEN,MIN,401128081,0.79347,79.216,20.619,55.426,2026-08-26T15:01:05Z
2019_11_HOU_BAL,2019,11,HOU,BAL,401128047,0.5475,54.552,45.086,78.522,2026-08-26T15:01:05Z
2019_11_JAX_IND,2019,11,JAX,IND,401128075,0.56769,56.57299999999999,43.081,39.319,2026-08-26T15:01:05Z
2019_11_KC_LAC,2019,11,KC,LAC,401128134,0.26341,26.284999999999997,73.504,79.268,2026-08-26T15:01:05Z
2019_11_NE_PHI,2019,11,NE,PHI,401127897,0.37151,37.041000000000004,62.66199999999999,83.965,2026-08-26T15:01:05Z
2019_11_NO_TB,2019,11,NO,TB,401128084,0.42765,42.619,57.038999999999994,85.654,2026-08-26T15:01:05Z
2019_11_NYJ_WAS,2019,11,NYJ,WAS,401128086,0.57442,57.245999999999995,42.413000000000004,1.816,2026-08-26T15:01:05Z
2019_11_PIT_CLE,2019,11,PIT,CLE,401128044,0.54903,54.705000000000005,44.934000000000005,29.825,2026-08-26T15:01:05Z
2019_12_BAL_LA,2019,12,BAL,LA,401128012,0.47329,47.15,52.471999999999994,93.127,2026-08-26T15:01:05Z
2019_12_CAR_NO,2019,12,CAR,NO,401127922,0.8287,82.756,17.107,50.193,2026-08-26T15:01:05Z
2019_12_DAL_NE,2019,12,DAL,NE,401127957,0.70571,70.404,29.360000000000003,86.355,2026-08-26T15:01:05Z
2019_12_DEN_BUF,2019,12,DEN,BUF,401127872,0.60311,60.119,39.562999999999995,36.858,2026-08-26T15:01:05Z
2019_12_DET_WAS,2019,12,DET,WAS,401127996,0.33709,33.617999999999995,66.11200000000001,1.75,2026-08-26T15:01:05Z
2019_12_GB_SF,2019,12,GB,SF,401128004,0.60977,60.787,38.901,80.425,2026-08-26T15:01:05Z
2019_12_IND_HOU,2019,12,IND,HOU,401127865,0.6556,65.379,34.345,58.677,2026-08-26T15:01:05Z
2019_12_JAX_TEN,2019,12,JAX,TEN,401128000,0.66581,66.403,33.329,51.226,2026-08-26T15:01:05Z
2019_12_MIA_CLE,2019,12,MIA,CLE,401127919,0.865,86.407,13.485,30.636,2026-08-26T15:01:05Z
2019_12_NYG_CHI,2019,12,NYG,CHI,401127914,0.78369,78.233,21.593,27.521,2026-08-26T15:01:05Z
2019_12_OAK_NYJ,2019,12,OAK,NYJ,401127924,0.46741,46.566,53.059999999999995,16.384,2026-08-26T15:01:05Z
2019_12_PIT_CIN,2019,12,PIT,CIN,401127918,0.33658,33.567,66.16300000000001,6.922,2026-08-26T15:01:05Z
2019_12_SEA_PHI,2019,12,SEA,PHI,401128008,0.56646,56.449000000000005,43.204,67.137,2026-08-26T15:01:05Z
2019_12_TB_ATL,2019,12,TB,ATL,401127870,0.65924,65.744,33.983000000000004,62.057,2026-08-26T15:01:05Z
2019_13_BUF_DAL,2019,13,BUF,DAL,401128017,0.78661,78.526,21.303,58.936,2026-08-26T15:01:05Z
2019_13_CHI_DET,2019,13,CHI,DET,401128015,0.45735,45.568,54.066,25.123,2026-08-26T15:01:05Z
2019_13_CLE_PIT,2019,13,CLE,PIT,401128107,0.48759,48.569,51.041000000000004,27.039,2026-08-26T15:01:05Z
2019_13_GB_NYG,2019,13,GB,NYG,401128095,0.24872,24.823,74.978,31.716,2026-08-26T15:01:05Z
2019_13_LAC_DEN,2019,13,LAC,DEN,401128104,0.44416,44.257999999999996,55.386,37.646,2026-08-26T15:01:05Z
2019_13_LA_ARI,2019,13,LA,ARI,401128100,0.45971,45.802,53.83,49.058,2026-08-26T15:01:05Z
2019_13_MIN_SEA,2019,13,MIN,SEA,401128112,0.47429,47.249,52.372,84.064,2026-08-26T15:01:05Z
2019_13_NE_HOU,2019,13,NE,HOU,401127967,0.45837,45.669,53.964,85.373,2026-08-26T15:01:05Z
2019_13_NO_ATL,2019,13,NO,ATL,401128022,0.44089,43.933,55.714,83.528,2026-08-26T15:01:05Z
2019_13_NYJ_CIN,2019,13,NYJ,CIN,401128057,0.47282,47.103,52.519000000000005,6.535,2026-08-26T15:01:05Z
2019_13_OAK_KC,2019,13,OAK,KC,401128067,0.9013,90.059,9.862,51.235,2026-08-26T15:01:05Z
2019_13_PHI_MIA,2019,13,PHI,MIA,401128070,0.20052,20.02,79.81899999999999,22.163,2026-08-26T15:01:05Z
2019_13_SF_BAL,2019,13,SF,BAL,401128027,0.68025,67.851,31.893,89.789,2026-08-26T15:01:05Z
2019_13_TB_JAX,2019,13,TB,JAX,401128063,0.51864,51.664,47.951,44.207,2026-08-26T15:01:05Z
2019_13_TEN_IND,2019,13,TEN,IND,401128058,0.60626,60.435,39.25,69.946,2026-08-26T15:01:05Z
2019_13_WAS_CAR,2019,13,WAS,CAR,401128032,0.80612,80.487,19.358,8.371,2026-08-26T15:01:05Z
2019_14_BAL_BUF,2019,14,BAL,BUF,401127868,0.2809,28.027,71.748,80.123,2026-08-26T15:01:05Z
2019_14_CAR_ATL,2019,14,CAR,ATL,401127869,0.68012,67.838,31.906000000000002,41.506,2026-08-26T15:01:05Z
2019_14_CIN_CLE,2019,14,CIN,CLE,401127867,0.77463,77.323,22.496,26.194,2026-08-26T15:01:05Z
2019_14_DAL_CHI,2019,14,DAL,CHI,401127871,0.42356,42.211999999999996,57.449,71.877,2026-08-26T15:01:05Z
2019_14_DEN_HOU,2019,14,DEN,HOU,401127920,0.80353,80.227,19.616,47.541,2026-08-26T15:01:05Z
2019_14_DET_MIN,2019,14,DET,MIN,401127926,0.83385,83.274,16.593,50.685,2026-08-26T15:01:05Z
2019_14_IND_TB,2019,14,IND,TB,401127994,0.59274,59.080999999999996,40.593,57.426,2026-08-26T15:01:05Z
2019_14_KC_NE,2019,14,KC,NE,401127930,0.59829,59.63699999999999,40.042,99.305,2026-08-26T15:01:05Z
2019_14_LAC_JAX,2019,14,LAC,JAX,401127997,0.46081,45.911,53.72,29.497,2026-08-26T15:01:05Z
2019_14_MIA_NYJ,2019,14,MIA,NYJ,401127969,0.71876,71.714,28.060000000000002,11.245,2026-08-26T15:01:05Z
2019_14_NYG_PHI,2019,14,NYG,PHI,401128013,0.82154,82.037,17.82,40.359,2026-08-26T15:01:05Z
2019_14_PIT_ARI,2019,14,PIT,ARI,401128002,0.53455,53.256,46.372,25.918,2026-08-26T15:01:05Z
2019_14_SEA_LA,2019,14,SEA,LA,401128009,0.57436,57.24,42.419000000000004,70.695,2026-08-26T15:01:05Z
2019_14_SF_NO,2019,14,SF,NO,401127964,0.53816,53.617000000000004,46.013999999999996,88.198,2026-08-26T15:01:05Z
2019_14_TEN_OAK,2019,14,TEN,OAK,401128005,0.46336,46.164,53.464999999999996,54.267,2026-08-26T15:01:05Z
2019_14_WAS_GB,2019,14,WAS,GB,401127916,0.90442,90.372,9.551,45.862,2026-08-26T15:01:05Z
2019_15_ATL_SF,2019,15,ATL,SF,401128108,0.82134,82.016,17.84,65.245,2026-08-26T15:01:05Z
2019_15_BUF_PIT,2019,15,BUF,PIT,401128065,0.51785,51.586,48.028999999999996,30.842,2026-08-26T15:01:05Z
2019_15_CHI_GB,2019,15,CHI,GB,401128031,0.64936,64.754,34.965,58.705,2026-08-26T15:01:05Z
2019_15_CLE_ARI,2019,15,CLE,ARI,401128094,0.46336,46.165,53.464999999999996,28.677,2026-08-26T15:01:05Z
2019_15_DEN_KC,2019,15,DEN,KC,401128056,0.87209,87.119,12.778,53.99,2026-08-26T15:01:05Z
2019_15_HOU_TEN,2019,15,HOU,TEN,401128068,0.52501,52.300999999999995,47.319,71.693,2026-08-26T15:01:05Z
2019_15_IND_NO,2019,15,IND,NO,401128117,0.72322,72.161,27.617000000000004,64.932,2026-08-26T15:01:05Z
2019_15_JAX_OAK,2019,15,JAX,OAK,401128099,0.66418,66.239,33.492,25.959,2026-08-26T15:01:05Z
2019_15_LA_DAL,2019,15,LA,DAL,401128103,0.63077,62.89,36.814,73.851,2026-08-26T15:01:05Z
2019_15_MIA_NYG,2019,15,MIA,NYG,401128060,0.6432,64.13600000000001,35.577999999999996,5.889,2026-08-26T15:01:05Z
2019_15_MIN_LAC,2019,15,MIN,LAC,401128113,0.46697,46.522000000000006,53.104,76.574,2026-08-26T15:01:05Z
2019_15_NE_CIN,2019,15,NE,CIN,401127955,0.14361,14.344000000000001,85.541,48.857,2026-08-26T15:01:05Z
2019_15_NYJ_BAL,2019,15,NYJ,BAL,401128020,0.93435,93.38499999999999,6.561999999999999,50.633,2026-08-26T15:01:05Z
2019_15_PHI_WAS,2019,15,PHI,WAS,401128071,0.25872,25.818,73.97500000000001,21.005,2026-08-26T15:01:05Z
2019_15_SEA_CAR,2019,15,SEA,CAR,401128024,0.39844,39.717,59.964,33.646,2026-08-26T15:01:05Z
2019_15_TB_DET,2019,15,TB,DET,401128028,0.41032,40.897,58.774,34.974,2026-08-26T15:01:05Z
2019_16_ARI_SEA,2019,16,ARI,SEA,401127941,0.80101,79.974,19.867,48.365,2026-08-26T15:01:05Z
2019_16_BAL_CLE,2019,16,BAL,CLE,401127904,0.21334,21.298000000000002,78.53099999999999,71.999,2026-08-26T15:01:05Z
2019_16_BUF_NE,2019,16,BUF,NE,401127898,0.81564,81.443,18.409,60.589,2026-08-26T15:01:05Z
2019_16_CAR_IND,2019,16,CAR,IND,401127906,0.70367,70.19999999999999,29.561999999999998,36.087,2026-08-26T15:01:05Z
2019_16_CIN_MIA,2019,16,CIN,MIA,401127910,0.49444,49.248,50.356,2.892,2026-08-26T15:01:05Z
2019_16_DAL_PHI,2019,16,DAL,PHI,401127938,0.44795,44.634,55.007,79.296,2026-08-26T15:01:05Z
2019_16_DET_DEN,2019,16,DET,DEN,401127893,0.65029,64.847,34.873,23.742,2026-08-26T15:01:05Z
2019_16_GB_MIN,2019,16,GB,MIN,401127946,0.683,68.12700000000001,31.619000000000003,77.905,2026-08-26T15:01:05Z
2019_16_HOU_TB,2019,16,HOU,TB,401127901,0.54204,54.005,45.628,65.884,2026-08-26T15:01:05Z
2019_16_JAX_ATL,2019,16,JAX,ATL,401127903,0.77221,77.08,22.737,40.767,2026-08-26T15:01:05Z
2019_16_KC_CHI,2019,16,KC,CHI,401127943,0.28156,28.092,71.682,82.604,2026-08-26T15:01:05Z
2019_16_LA_SF,2019,16,LA,SF,401127900,0.70099,69.931,29.829,78.933,2026-08-26T15:01:05Z
2019_16_NO_TEN,2019,16,NO,TEN,401127935,0.45402,45.237,54.400000000000006,91.072,2026-08-26T15:01:05Z
2019_16_NYG_WAS,2019,16,NYG,WAS,401127937,0.49029,48.837,50.771,0.565,2026-08-26T15:01:05Z
2019_16_OAK_LAC,2019,16,OAK,LAC,401127896,0.72941,72.783,27.000999999999998,41.254,2026-08-26T15:01:05Z
2019_16_PIT_NYJ,2019,16,PIT,NYJ,401127933,0.47508,47.327000000000005,52.293,14.487,2026-08-26T15:01:05Z
2019_17_ARI_LA,2019,17,ARI,LA,401128038,0.7621,76.065,23.745,50.511,2026-08-26T15:01:05Z
2019_17_ATL_TB,2019,17,ATL,TB,401128034,0.59955,59.763,39.916000000000004,61.089,2026-08-26T15:01:05Z
2019_17_CHI_MIN,2019,17,CHI,MIN,401127991,0.6876,68.587,31.162,62.236,2026-08-26T15:01:05Z
2019_17_CLE_CIN,2019,17,CLE,CIN,401127978,0.36999,36.889,62.815,13.085,2026-08-26T15:01:05Z
2019_17_GB_DET,2019,17,GB,DET,401127983,0.30084,30.011,69.748,40.995,2026-08-26T15:01:05Z
2019_17_IND_JAX,2019,17,IND,JAX,401127988,0.35823,35.72,63.993,28.553,2026-08-26T15:01:05Z
2019_17_LAC_KC,2019,17,LAC,KC,401127990,0.85187,85.086,14.795,64.545,2026-08-26T15:01:05Z
2019_17_MIA_NE,2019,17,MIA,NE,401127909,0.95949,95.917,4.05,49.914,2026-08-26T15:01:05Z
2019_17_NO_CAR,2019,17,NO,CAR,401127975,0.22483,22.442,77.377,52.293,2026-08-26T15:01:05Z
2019_17_NYJ_BUF,2019,17,NYJ,BUF,401127973,0.76507,76.363,23.449,32.421,2026-08-26T15:01:05Z
2019_17_OAK_DEN,2019,17,OAK,DEN,401128036,0.61933,61.744,37.951,25.664,2026-08-26T15:01:05Z
2019_17_PHI_NYG,2019,17,PHI,NYG,401128033,0.29451,29.381,70.383,25.242,2026-08-26T15:01:05Z
2019_17_PIT_BAL,2019,17,PIT,BAL,401127950,0.85222,85.12100000000001,14.761,53.874,2026-08-26T15:01:05Z
2019_17_SF_SEA,2019,17,SF,SEA,401128040,0.43465,43.314,56.338,87.305,2026-08-26T15:01:05Z
2019_17_TEN_HOU,2019,17,TEN,HOU,401127984,0.50839,50.639,48.967,76.292,2026-08-26T15:01:05Z
2019_17_WAS_DAL,2019,17,WAS,DAL,401127980,0.90949,90.88300000000001,9.044,49.455,2026-08-26T15:01:05Z
2020_01_ARI_SF,2020,1,ARI,SF,401220352,0.69462,69.293,30.463,65.451,2026-08-26T15:01:05Z
2020_01_CHI_DET,2020,1,CHI,DET,401220282,0.48349,48.162,51.451,20.122,2026-08-26T15:01:05Z
2020_01_CLE_BAL,2020,1,CLE,BAL,401220147,0.69965,69.796,29.963,63.979,2026-08-26T15:01:05Z
2020_01_DAL_LA,2020,1,DAL,LA,401220347,0.48921,48.729,50.879,57.279,2026-08-26T15:01:05Z
2020_01_GB_MIN,2020,1,GB,MIN,401220300,0.53157,52.958000000000006,46.666999999999994,79.387,2026-08-26T15:01:05Z
2020_01_HOU_KC,2020,1,HOU,KC,401220225,0.77271,77.13,22.688,55.935,2026-08-26T15:01:05Z
2020_01_IND_JAX,2020,1,IND,JAX,401220195,0.33201,33.113,66.621,22.37,2026-08-26T15:01:05Z
2020_01_LAC_CIN,2020,1,LAC,CIN,401220161,0.43288,43.138,56.516,27.176,2026-08-26T15:01:05Z
2020_01_LV_CAR,2020,1,LV,CAR,401220370,0.47014,46.837,52.78699999999999,37.951,2026-08-26T15:01:05Z
2020_01_MIA_NE,2020,1,MIA,NE,401220131,0.70022,69.853,29.906,45.339,2026-08-26T15:01:05Z
2020_01_NYJ_BUF,2020,1,NYJ,BUF,401220116,0.63639,63.454,36.254999999999995,48.778,2026-08-26T15:01:05Z
2020_01_PHI_WAS,2020,1,PHI,WAS,401220268,0.29789,29.718,70.043,33.083,2026-08-26T15:01:05Z
2020_01_PIT_NYG,2020,1,PIT,NYG,401220256,0.39108,38.986,60.70100000000001,48.874,2026-08-26T15:01:05Z
2020_01_SEA_ATL,2020,1,SEA,ATL,401220313,0.48389,48.202,51.410999999999994,70.344,2026-08-26T15:01:05Z
2020_01_TB_NO,2020,1,TB,NO,401220369,0.59328,59.135000000000005,40.54,96.98,2026-08-26T15:01:05Z
2020_01_TEN_DEN,2020,1,TEN,DEN,401220217,0.53478,53.278999999999996,46.348,42.132,2026-08-26T15:01:05Z
2020_02_ATL_DAL,2020,2,ATL,DAL,401220249,0.64593,64.41,35.307,48.204,2026-08-26T15:01:05Z
2020_02_BAL_HOU,2020,2,BAL,HOU,401220181,0.31136,31.058000000000003,68.693,67.791,2026-08-26T15:01:05Z
2020_02_BUF_MIA,2020,2,BUF,MIA,401220122,0.34471,34.376,65.348,68.89,2026-08-26T15:01:05Z
2020_02_CAR_TB,2020,2,CAR,TB,401220329,0.72631,72.471,27.309,57.468,2026-08-26T15:01:05Z
2020_02_CIN_CLE,2020,2,CIN,CLE,401220163,0.62591,62.403,37.297000000000004,36.392,2026-08-26T15:01:05Z
2020_02_DEN_PIT,2020,2,DEN,PIT,401220177,0.66993,66.816,32.92,49.745,2026-08-26T15:01:05Z
2020_02_DET_GB,2020,2,DET,GB,401220291,0.68204,68.03,31.715,50.244,2026-08-26T15:01:05Z
2020_02_JAX_TEN,2020,2,JAX,TEN,401220204,0.72564,72.404,27.376,40.597,2026-08-26T15:01:05Z
2020_02_KC_LAC,2020,2,KC,LAC,401220235,0.28793,28.726000000000003,71.043,78.214,2026-08-26T15:01:05Z
2020_02_LA_PHI,2020,2,LA,PHI,401220261,0.53969,53.769999999999996,45.862,61.384,2026-08-26T15:01:05Z
2020_02_MIN_IND,2020,2,MIN,IND,401220192,0.51596,51.396,48.217,56.578,2026-08-26T15:01:05Z
2020_02_NE_SEA,2020,2,NE,SEA,401220365,0.61947,61.758,37.937,57.718,2026-08-26T15:01:05Z
2020_02_NO_LV,2020,2,NO,LV,401220231,0.41653,41.514,58.153,75.379,2026-08-26T15:01:05Z
2020_02_NYG_CHI,2020,2,NYG,CHI,401220281,0.65665,65.484,34.241,36.272,2026-08-26T15:01:05Z
2020_02_SF_NYJ,2020,2,SF,NYJ,401220144,0.38727,38.607,61.083,34.573,2026-08-26T15:01:05Z
2020_02_WAS_ARI,2020,2,WAS,ARI,401220340,0.68416,68.243,31.503999999999998,46.521,2026-08-26T15:01:05Z
2020_03_CAR_LAC,2020,3,CAR,LAC,401220240,0.59086,58.892,40.78,29.622,2026-08-26T15:01:05Z
2020_03_CHI_ATL,2020,3,CHI,ATL,401220309,0.55085,54.887,44.753,49.124,2026-08-26T15:01:05Z
2020_03_CIN_PHI,2020,3,CIN,PHI,401220264,0.60578,60.387,39.297,27.459,2026-08-26T15:01:05Z
2020_03_DAL_SEA,2020,3,DAL,SEA,401220363,0.608,60.609,39.077,56.679,2026-08-26T15:01:05Z
2020_03_DET_ARI,2020,3,DET,ARI,401220343,0.67961,67.786,31.957,41.821,2026-08-26T15:01:05Z
2020_03_GB_NO,2020,3,GB,NO,401220323,0.53426,53.227000000000004,46.400000000000006,92.602,2026-08-26T15:01:05Z
2020_03_HOU_PIT,2020,3,HOU,PIT,401220173,0.65677,65.496,34.229,51.843,2026-08-26T15:01:05Z
2020_03_KC_BAL,2020,3,KC,BAL,401220153,0.6049,60.299,39.385,94.575,2026-08-26T15:01:05Z
2020_03_LA_BUF,2020,3,LA,BUF,401220119,0.53621,53.422000000000004,46.207,79.016,2026-08-26T15:01:05Z
2020_03_LV_NE,2020,3,LV,NE,401220134,0.64007,63.822,35.888999999999996,44.789,2026-08-26T15:01:05Z
2020_03_MIA_JAX,2020,3,MIA,JAX,401220201,0.53192,52.993,46.633,13.424,2026-08-26T15:01:05Z
2020_03_NYJ_IND,2020,3,NYJ,IND,401220193,0.6463,64.447,35.27,41.435,2026-08-26T15:01:05Z
2020_03_SF_NYG,2020,3,SF,NYG,401220254,0.33737,33.646,66.084,39.797,2026-08-26T15:01:05Z
2020_03_TB_DEN,2020,3,TB,DEN,401220216,0.41425,41.287,58.38100000000001,58.867,2026-08-26T15:01:05Z
2020_03_TEN_MIN,2020,3,TEN,MIN,401220304,0.52246,52.04600000000001,47.571999999999996,57.896,2026-08-26T15:01:05Z
2020_03_WAS_CLE,2020,3,WAS,CLE,401220168,0.6312,62.934,36.771,42.257,2026-08-26T15:01:05Z
2020_04_ARI_CAR,2020,4,ARI,CAR,401220320,0.49868,49.669000000000004,49.932,45.873,2026-08-26T15:01:05Z
2020_04_ATL_GB,2020,4,ATL,GB,401220293,0.68747,68.574,31.175000000000004,66.626,2026-08-26T15:01:05Z
2020_04_BAL_WAS,2020,4,BAL,WAS,401220271,0.1936,19.33,80.515,67.207,2026-08-26T15:01:05Z
2020_04_BUF_LV,2020,4,BUF,LV,401220229,0.4958,49.382999999999996,50.22,67.228,2026-08-26T15:01:05Z
2020_04_CLE_DAL,2020,4,CLE,DAL,401220247,0.67042,66.864,32.871,45.029,2026-08-26T15:01:05Z
2020_04_DEN_NYJ,2020,4,DEN,NYJ,401220141,0.49743,49.545,50.056999999999995,7.222,2026-08-26T15:01:05Z
2020_04_IND_CHI,2020,4,IND,CHI,401220280,0.43605,43.453,56.198,49.967,2026-08-26T15:01:05Z
2020_04_JAX_CIN,2020,4,JAX,CIN,401220157,0.61448,61.259,38.433,12.977,2026-08-26T15:01:05Z
2020_04_LAC_TB,2020,4,LAC,TB,401220334,0.78691,78.556,21.273,52.106,2026-08-26T15:01:05Z
